X,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
30,"Hard luck today @DjokerNole, a close loss but hey! you can't win them all. I'm proud of you and am behind you no matter what.<U+2764>",FALSE,0,NA,12/9/2016 4:28,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",AnaisNo1e,0,FALSE,FALSE,NA,NA
31,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:28,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mapanda923,2387,TRUE,FALSE,NA,NA
32,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:28,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Looooooooooord,470,TRUE,FALSE,NA,NA
33,RT @NickBollettieri: Fantastic @usopen Men's Final. @stanwawrinka &amp; @DjokerNole gave all! Stan won big pts incl 14 of 17 break pts. Congrat…,FALSE,0,NA,12/9/2016 4:28,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NatashaTinajero,5,TRUE,FALSE,NA,NA
34,"@DjokerNole ,Play like this...Really terrible effort man. Really Terrible...",FALSE,0,DjokerNole,12/9/2016 4:28,FALSE,NA,7.75E+17,259925559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Shinoj4852,0,FALSE,FALSE,NA,NA
35,RT @DriveToTennis: Follow @DriveToTennis and RT this tweet to win @DjokerNole’s tennis racket! #DriveToTennis https://t.co/8Ew28rkzqS,FALSE,0,NA,12/9/2016 4:27,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",justininglv,1369,TRUE,FALSE,NA,NA
36,"RT @DjokerNole: Not too bad for a 22m old, ha?<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> Tennis on TV, massage... Life is good! Love this little man so much! https://t.co/RFmOZ5wlxv",FALSE,0,NA,12/9/2016 4:27,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",justininglv,1136,TRUE,FALSE,NA,NA
37,@stanwawrinka Wow! You made my day beating @DjokerNole He breezed thru #usopen bc of a retire &amp; them a jump. <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BC><e,FALSE,0,stanwawrinka,12/9/2016 4:27,FALSE,NA,7.75E+17,65187067,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MizDelish,0,FALSE,FALSE,NA,NA
38,"@DjokerNole ,You played terrible man.. Really dissapointed all your fans.. You shouldnt have played the Grand Slam if you wanted to play",FALSE,0,DjokerNole,12/9/2016 4:27,FALSE,NA,7.75E+17,259925559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Shinoj4852,0,FALSE,FALSE,NA,NA
39,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:27,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ElMoo2012,2387,TRUE,FALSE,NA,NA
40,RT @rolandgarros: .@WawrinkaStan defeated @DjokerNole 6-7 6-4 7-5 6-3 in the #usopen final! Stan  won his third major ! #StanTheMan https:/…,FALSE,0,NA,12/9/2016 4:27,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Only1_TNT,370,TRUE,FALSE,NA,NA
41,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:27,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",abhrunil_C,2387,TRUE,FALSE,NA,NA
42,"Congrats to @stanwawrinka on winning 3rd major grand slam. He beat @DjokerNole in @usopen final.
#StanWawrinka
#NovakDjokovic 
#usopen",FALSE,0,NA,12/9/2016 4:26,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",InnoShuaib,0,FALSE,FALSE,NA,NA
43,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:26,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",justininglv,470,TRUE,FALSE,NA,NA
44,Win or lose You are the best my champion @djokerNole.Always Love you no matther what's going on.u are thr best for me Novak.<U+2665><U+2665><U+2665>,FALSE,0,NA,12/9/2016 4:26,FALSE,NA,7.75E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",Aansa183,0,FALSE,FALSE,NA,NA
45,@rolandgarros @WawrinkaStan @DjokerNole Stanimal collects his 3rd major,FALSE,0,rolandgarros,12/9/2016 4:26,FALSE,7.75E+17,7.75E+17,42220353,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",EhabRefaatRN,0,FALSE,FALSE,NA,NA
46,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:26,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",miniargento,470,TRUE,FALSE,NA,NA
47,"@DjokerNole i understand, you're injured :( great job still.",FALSE,0,DjokerNole,12/9/2016 4:26,FALSE,NA,7.75E+17,259925559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",BaldoEspejo,0,FALSE,FALSE,NA,NA
48,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:26,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",uvejsahmeti,470,TRUE,FALSE,NA,NA
49,"RT @livetennis: .@stanwawrinka to @DjokerNole - ""It's because of you where I am today"" #USOpen https://t.co/7v8Cu7mKam",FALSE,0,NA,12/9/2016 4:26,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HemanOfficial,86,TRUE,FALSE,NA,NA
50,"RT @RealHughJackman: Semi-finals @usopen with my @Deborra_lee cheering on one of the best, ever ...  @DjokerNole https://t.co/6kezs8EP7n",FALSE,0,NA,12/9/2016 4:26,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ValentinDesplan,619,TRUE,FALSE,NA,NA
51,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FamilyFriends_7,470,TRUE,FALSE,NA,NA
52,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",dheerajbatra,2387,TRUE,FALSE,NA,NA
53,RT @rolandgarros: .@WawrinkaStan defeated @DjokerNole 6-7 6-4 7-5 6-3 in the #usopen final! Stan  won his third major ! #StanTheMan https:/…,FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Romane_hrvlt,370,TRUE,FALSE,NA,NA
54,Cngrts @stanwawrinka fr Winning d #USOpen title against Top seed @DjokerNole !! Well deserved #StanWawrinka !! Hard Luck #NovakDjokovic !!,FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sannunaik,0,FALSE,FALSE,NA,NA
55,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",PasanMayantha,470,TRUE,FALSE,NA,NA
56,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",rina_ashley,2387,TRUE,FALSE,NA,NA
57,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Michelle_N_D,2387,TRUE,FALSE,NA,NA
58,Stan the Man!! @stanwawrinka hats off!! U blew @DjokerNole off the court!! Congratulations..#USOpen2016 #usopenfinal,FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jishnu_sanyal,0,FALSE,FALSE,NA,NA
59,RT @rolandgarros: .@WawrinkaStan defeated @DjokerNole 6-7 6-4 7-5 6-3 in the #usopen final! Stan  won his third major ! #StanTheMan https:/…,FALSE,0,NA,12/9/2016 4:25,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",oil_jirayu,370,TRUE,FALSE,NA,NA
60,RT @BasiaID: .@stanwawrinka @DjokerNole #final #USOpen ||Rhea Nall|| https://t.co/ENmzWMDfle,FALSE,0,NA,12/9/2016 4:24,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wickky_k,9,TRUE,FALSE,NA,NA
61,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:24,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SifuJamesHu,470,TRUE,FALSE,NA,NA
62,RT @No1likeNole: Love your attitude @DjokerNole you are special!!! 'You r loved' #BringTheLove,FALSE,0,NA,12/9/2016 4:24,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wickky_k,1,TRUE,FALSE,NA,NA
63,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:24,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JulietGNR,2387,TRUE,FALSE,NA,NA
64,RT @timesofindia: .@stanwawrinka stuns @DjokerNole to clinch #USOpen title https://t.co/P0L80kqekT via @TOISportsNews https://t.co/SvthK8JE…,FALSE,0,NA,12/9/2016 4:24,FALSE,NA,7.75E+17,NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>",Mithuni62,18,TRUE,FALSE,NA,NA
65,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:23,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",hughjackmanarmy,470,TRUE,FALSE,NA,NA
66,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:23,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alburritow,2387,TRUE,FALSE,NA,NA
67,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:22,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Marinegp4,470,TRUE,FALSE,NA,NA
68,RT @rolandgarros: .@WawrinkaStan defeated @DjokerNole 6-7 6-4 7-5 6-3 in the #usopen final! Stan  won his third major ! #StanTheMan https:/…,FALSE,0,NA,12/9/2016 4:22,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",kadriyeebrar,370,TRUE,FALSE,NA,NA
69,"Congratulations @stanwawrinka #USOpen2016 Champion 

@DjokerNole @Wimbledon <U+274E> @Olympics <U+274E> and Now @usopen <U+274E> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,12/9/2016 4:22,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Balaji_201,0,FALSE,FALSE,NA,NA
70,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:21,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",lukezvoice,2387,TRUE,FALSE,NA,NA
71,@delpotrojuan @stanwawrinka @DjokerNole @usopen JMP u t always a class act. Enjoyed watching u play 10s at USOpen!,FALSE,0,delpotrojuan,12/9/2016 4:21,FALSE,7.75E+17,7.75E+17,139556944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",FR32014,0,FALSE,FALSE,NA,NA
72,RT @rolandgarros: .@WawrinkaStan defeated @DjokerNole 6-7 6-4 7-5 6-3 in the #usopen final! Stan  won his third major ! #StanTheMan https:/…,FALSE,0,NA,12/9/2016 4:21,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mango_haku,370,TRUE,FALSE,NA,NA
73,RT @timesofindia: .@stanwawrinka stuns @DjokerNole to clinch #USOpen title https://t.co/P0L80kqekT via @TOISportsNews https://t.co/SvthK8JE…,FALSE,0,NA,12/9/2016 4:21,FALSE,NA,7.75E+17,NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>",Sumitsbj,18,TRUE,FALSE,NA,NA
74,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:20,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",jimmiesigei,470,TRUE,FALSE,NA,NA
75,"@DjokerNole on #USOpen final controversy
https://t.co/ZrA6KQjGR4",FALSE,0,DjokerNole,12/9/2016 4:20,FALSE,NA,7.75E+17,259925559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ibtimes_india,0,FALSE,FALSE,NA,NA
76,"Wow!! A New champion other than the Fab four.
Tough luck @DjokerNole <ed><U+00A0><U+00BD><ed><U+00B8><U+00A3><ed><U+00A0><U+00BD><ed><U+00B8><U+00A3>
Congrats @stanwawrinka <ed><U+00A0><U+00BC><ed><U+00BF><U+0086><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>
#USOpen",FALSE,0,NA,12/9/2016 4:20,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",IrshathH,0,FALSE,FALSE,NA,NA
77,RT @NickBollettieri: Fantastic @usopen Men's Final. @stanwawrinka &amp; @DjokerNole gave all! Stan won big pts incl 14 of 17 break pts. Congrat…,FALSE,0,NA,12/9/2016 4:20,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RyanEckford,5,TRUE,FALSE,NA,NA
78,RT @JuanNoleFam95: Nice Photo: @DjokerNole and @stanwawrinka with a kid <ed><U+00A0><U+00BD><ed><U+00B8><U+008A> #Final #USOpen https://t.co/MbrFhOQY5i,FALSE,0,NA,12/9/2016 4:20,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",milismiling792,4,TRUE,FALSE,NA,NA
79,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:20,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",AntonioPaipity,2387,TRUE,FALSE,NA,NA
80,@DjokerNole I'm not sad that you lost.  No one likes a #crybaby,FALSE,0,DjokerNole,12/9/2016 4:20,FALSE,NA,7.75E+17,259925559,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lechnerdy,0,FALSE,FALSE,NA,NA
81,Wohh @stanwawrinka new champion..To beat @DjokerNole in US open final..Incredible n super inhuman act..Congrats #StanTheMan  #StanWawrinka,FALSE,0,NA,12/9/2016 4:19,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",nk_rupesh,0,FALSE,FALSE,NA,NA
82,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:19,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wickky_k,470,TRUE,FALSE,NA,NA
83,RT @timesofindia: .@stanwawrinka stuns @DjokerNole to clinch #USOpen title https://t.co/P0L80kqekT via @TOISportsNews https://t.co/SvthK8JE…,FALSE,0,NA,12/9/2016 4:19,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Itstanujmehra,18,TRUE,FALSE,NA,NA
84,"RT @NovakIndiaFans: .@DjokerNole: ""Decided like 8-9 days before the start of the Open just to try. To play finals, it's quite amazing."" htt…",FALSE,0,NA,12/9/2016 4:19,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",milismiling792,11,TRUE,FALSE,NA,NA
85,"RT TennisChannel: He does it! 3rd seed StanWawrinka  knocks out top seed DjokerNole 6-7, 6-4, 7-5, 6-3 and wins hi… https://t.co/i8Al7KrG5A",FALSE,0,NA,12/9/2016 4:19,FALSE,NA,7.75E+17,NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>",Aishath_Laila,0,FALSE,FALSE,NA,NA
86,RT @DriveToTennis: Follow @DriveToTennis and RT this tweet to win @DjokerNole’s tennis racket! #DriveToTennis https://t.co/8Ew28rkzqS,FALSE,0,NA,12/9/2016 4:19,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",derekvikas2,1369,TRUE,FALSE,NA,NA
87,"@DjokerNole   Great effort, thank u. You'll be back next Slam ! <U+2708><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BE><U+00BE><ed><U+00A0><U+00BC><ed><U+00BF><U+0086>",FALSE,0,DjokerNole,12/9/2016 4:18,FALSE,NA,7.75E+17,259925559,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",R0101,0,FALSE,FALSE,NA,NA
88,RT @NickBollettieri: Fantastic @usopen Men's Final. @stanwawrinka &amp; @DjokerNole gave all! Stan won big pts incl 14 of 17 break pts. Congrat…,FALSE,0,NA,12/9/2016 4:18,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JMauricioSC,5,TRUE,FALSE,NA,NA
89,@stanwawrinka u were brilliant...I m really happy that @DjokerNole lost the final..next superstar on its way,FALSE,0,stanwawrinka,12/9/2016 4:18,FALSE,NA,7.75E+17,65187067,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Vnd1200,0,FALSE,FALSE,NA,NA
90,RT @rolandgarros: .@WawrinkaStan defeated @DjokerNole 6-7 6-4 7-5 6-3 in the #usopen final! Stan  won his third major ! #StanTheMan https:/…,FALSE,0,NA,12/9/2016 4:18,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LeonieTouitou,370,TRUE,FALSE,NA,NA
91,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:18,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KaimSadOutlook1,2387,TRUE,FALSE,NA,NA
92,Fantastic @usopen Men's Final. @stanwawrinka &amp; @DjokerNole gave all! Stan won big pts incl 14 of 17 break pts. Congrats to Stan on #GS 3.,FALSE,13,NA,12/9/2016 4:18,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NickBollettieri,5,FALSE,FALSE,NA,NA
93,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:18,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Justiiz,2387,TRUE,FALSE,NA,NA
94,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:18,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",mauriciorios96,2387,TRUE,FALSE,NA,NA
95,"RT @NovakIndiaFans: .@DjokerNole: ""Decided like 8-9 days before the start of the Open just to try. To play finals, it's quite amazing."" htt…",FALSE,0,NA,12/9/2016 4:17,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",wickky_k,11,TRUE,FALSE,NA,NA
96,@DjokerNole are you ready to accept you're past it and can you retire already?,FALSE,0,DjokerNole,12/9/2016 4:17,FALSE,NA,7.75E+17,259925559,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",FlyinBellerin,0,FALSE,FALSE,NA,NA
97,RT @rolandgarros: .@WawrinkaStan defeated @DjokerNole 6-7 6-4 7-5 6-3 in the #usopen final! Stan  won his third major ! #StanTheMan https:/…,FALSE,0,NA,12/9/2016 4:17,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ImaPsychopathe,370,TRUE,FALSE,NA,NA
98,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:17,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",aralnoza,2387,TRUE,FALSE,NA,NA
99,RT @RealHughJackman: Congrats to all at the @usopen Well played my mate @DjokerNole and to the new champion @stanwawrinka amazing effort ht…,FALSE,0,NA,12/9/2016 4:17,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ZenaZmaj1,470,TRUE,FALSE,NA,NA
100,"RT @delpotrojuan: Congrats @stanwawrinka and @DjokerNole, it was a great @usopen final!! Stan, great champion!!",FALSE,0,NA,12/9/2016 4:17,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",milismiling792,2387,TRUE,FALSE,NA,NA
101,"RT @pasport: .@stanwawrinka beats @DjokerNole
in four sets to win the @usopen https://t.co/fQiZKh8Sdc https://t.co/4sPNoiR4wL",FALSE,0,NA,12/9/2016 4:17,FALSE,NA,7.75E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",tomallnuttPA,3,TRUE,FALSE,NA,NA
1,RT @taigkhris: Celebrating @DjokerNole &amp; his wife @JelenaDjokovic_ &amp; thanks you to our host Steve Schwarzman for the amazing dinner https:/…,FALSE,0,NA,13-09-16 13:46,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",KajaFire,22,TRUE,FALSE,NA,NA
2,RT @NovakIndiaFans: .@DjokerNole's new Graphene Touch Head Racquet and Backpack. (© Tennis Japan) https://t.co/ueJUBv6T5Z,FALSE,0,NA,13-09-16 13:45,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",pipmartins,16,TRUE,FALSE,NA,NA
3,RT @taigkhris: Celebrating @DjokerNole &amp; his wife @JelenaDjokovic_ &amp; thanks you to our host Steve Schwarzman for the amazing dinner https:/…,FALSE,0,NA,13-09-16 13:42,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",CindyBlack3,22,TRUE,FALSE,NA,NA
4,RT @DjokerNole: Thank u all for believing in me and cheering for me. Congrats @stanwawrinka on an amazing performance! Well deserved. http:…,FALSE,0,NA,13-09-16 13:41,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",FlowLikeXavi,7534,TRUE,FALSE,NA,NA
5,RT @DjokerNole: My precious little family :) #WimbledonChampion #Love http://t.co/GS2bPubrdL,FALSE,0,NA,13-09-16 13:40,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Kashif63744920,15538,TRUE,FALSE,NA,NA
6,RT @taigkhris: Celebrating @DjokerNole &amp; his wife @JelenaDjokovic_ &amp; thanks you to our host Steve Schwarzman for the amazing dinner https:/…,FALSE,0,NA,13-09-16 13:39,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Arviinnnnn,22,TRUE,FALSE,NA,NA
7,RT @Slavica_NoleFam: The best magazin ever! This is honesly best thing i read for a long time! Thank you @ORGNLmagazine  @DjokerNole https:…,FALSE,0,NA,13-09-16 13:36,FALSE,NA,7.76E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",NDF_FC,4,TRUE,FALSE,NA,NA
